Date,Exclusion_Type,eNodeB Name,Cell Name,LocalCell Id,kpi,counter,bad_value,reason,recent_days_count,baseline_days_count,expected_recent_days,expected_baseline_days
2026-05-10 00:00:00,Invalid counter value,LCAIN10134_03-1-30-301,LCAIN10134-7,7,CSFB KPI,CSFB SR%,100.3565,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10134_03-1-30-301,LCAIN10134-5,5,CSFB KPI,CSFB SR%,100.3861,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10119,LCAIN10119-6,6,CSFB KPI,CSFB SR%,100.5618,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10119,LCAIN10119-3,3,CSFB KPI,CSFB SR%,100.8,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10108_Site_133,LCAIN10108-6,6,CSFB KPI,CSFB SR%,100.1927,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10108_Site_133,LCAIN10108-2,2,CSFB KPI,CSFB SR%,100.9709,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10108_Site_133,LCAIN10108-1,1,CSFB KPI,CSFB SR%,100.4831,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10984,LCAIN10984-7,7,CSFB KPI,CSFB SR%,100.2026,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10984,LCAIN10984-5,5,CSFB KPI,CSFB SR%,100.1783,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10109,LCAIN10109-1,1,CSFB KPI,CSFB SR%,103.8462,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10120,LCAIN10120-6,6,CSFB KPI,CSFB SR%,100.4854,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10974,LCAIN10974-7,7,CSFB KPI,CSFB SR%,100.2551,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10496,LCAIN10496-5,5,CSFB KPI,CSFB SR%,100.4878,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10446,LCAIN10446-7,7,CSFB KPI,CSFB SR%,101.0387,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10446,LCAIN10446-6,6,CSFB KPI,CSFB SR%,100.0639,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10446,LCAIN10446-5,5,CSFB KPI,CSFB SR%,100.1076,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10496,LCAIN10496-2,2,CSFB KPI,CSFB SR%,100.3571,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10591,LCAIN10591-5,5,CSFB KPI,CSFB SR%,100.4184,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12055,LCAIN12055-7,7,CSFB KPI,CSFB SR%,100.831,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12055,LCAIN12055-3,3,CSFB KPI,CSFB SR%,102.9412,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12055,LCAIN12055-1,1,CSFB KPI,CSFB SR%,102.2222,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10737,LCAIN10737-5,5,CSFB KPI,CSFB SR%,100.2762,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10588,LCAIN10588-5,5,CSFB KPI,CSFB SR%,100.2503,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12046,LCAIN12046-7,7,CSFB KPI,CSFB SR%,100.1531,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12046,LCAIN12046-6,6,CSFB KPI,CSFB SR%,100.2681,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12046,LCAIN12046-5,5,CSFB KPI,CSFB SR%,100.4202,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12046,LCAIN12046-1,1,CSFB KPI,CSFB SR%,102.5316,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10586,LCAIN10586-2,2,CSFB KPI,CSFB SR%,102.2727,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12476,LCAIN12476-6,6,CSFB KPI,CSFB SR%,100.2601,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12476,LCAIN12476-5,5,CSFB KPI,CSFB SR%,100.1705,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12476,LCAIN12476-2,2,CSFB KPI,CSFB SR%,101.4493,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12476,LCAIN12476-1,1,CSFB KPI,CSFB SR%,100.8065,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12255,LCAIN12255-7,7,CSFB KPI,CSFB SR%,100.3497,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12255,LCAIN12255-3,3,CSFB KPI,CSFB SR%,100.7463,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10989,LCAIN10989-1,1,CSFB KPI,CSFB SR%,101.8868,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12251,LCAIN12251-7,7,CSFB KPI,CSFB SR%,101.2821,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10446,LCAIN10446-1,1,CSFB KPI,CSFB SR%,102.9412,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10692,LCAIN10692-5,5,CSFB KPI,CSFB SR%,101.3333,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10990,LCAIN10990-6,6,CSFB KPI,CSFB SR%,100.885,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10986,LCAIN10986-1,1,CSFB KPI,CSFB SR%,105.3571,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10493,LCAIN10493-1,1,CSFB KPI,CSFB SR%,101.1905,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10124,LCAIN10124-5,5,CSFB KPI,CSFB SR%,100.1683,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10124,LCAIN10124-1,1,CSFB KPI,CSFB SR%,100.2646,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN22701,LCAIN22701-7,7,CSFB KPI,CSFB SR%,100.716,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN22701,LCAIN22701-5,5,CSFB KPI,CSFB SR%,100.1502,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN22701,LCAIN22701-4,4,CSFB KPI,CSFB SR%,100.9091,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12262,LCAIN12262-2,2,CSFB KPI,CSFB SR%,103.7736,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12223,LCAIN12223-1,1,CSFB KPI,CSFB SR%,101.0989,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12872,LCAIN12872-7,7,CSFB KPI,CSFB SR%,100.0413,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12872,LCAIN12872-3,3,CSFB KPI,CSFB SR%,100.4049,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12872,LCAIN12872-1,1,CSFB KPI,CSFB SR%,101.0101,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12900,LCAIN12900-3,3,CSFB KPI,CSFB SR%,100.7557,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12900,LCAIN12900-2,2,CSFB KPI,CSFB SR%,102.0833,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12900,LCAIN12900-1,1,CSFB KPI,CSFB SR%,101.0417,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12371,LCAIN12371-6,6,CSFB KPI,CSFB SR%,100.7246,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN11658,LCAIN11658-6,6,CSFB KPI,CSFB SR%,100.4839,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN11658,LCAIN11658-1,1,CSFB KPI,CSFB SR%,100.2193,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN11981,LCAIN11981-6,6,CSFB KPI,CSFB SR%,102.381,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN15458,LCAIN15458-5,5,CSFB KPI,CSFB SR%,100.0486,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN15458,LCAIN15458-3,3,CSFB KPI,CSFB SR%,102.5773,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN15458,LCAIN15458-2,2,CSFB KPI,CSFB SR%,100.7692,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN15458,LCAIN15458-1,1,CSFB KPI,CSFB SR%,101.8832,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN13994,LCAIN13994-5,5,CSFB KPI,CSFB SR%,100.3367,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN13994,LCAIN13994-1,1,CSFB KPI,CSFB SR%,100.5464,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12588,LCAIN12588-2,2,CSFB KPI,CSFB SR%,102.2222,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12071,LCAIN12071-3,3,CSFB KPI,CSFB SR%,103.1746,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12071,LCAIN12071-2,2,CSFB KPI,CSFB SR%,102.0408,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10751,LCAIN10751-3,3,CSFB KPI,CSFB SR%,100.9615,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10751,LCAIN10751-1,1,CSFB KPI,CSFB SR%,100.3012,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10582,LCAIN10582-1,1,CSFB KPI,CSFB SR%,101.3514,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10873,LCAIN10873-3,3,CSFB KPI,CSFB SR%,103.3333,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10873,LCAIN10873-2,2,CSFB KPI,CSFB SR%,125.0,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10873,LCAIN10873-1,1,CSFB KPI,CSFB SR%,102.381,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12257,LCAIN12257-3,3,CSFB KPI,CSFB SR%,102.0619,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN11489,LCAIN11489-6,6,CSFB KPI,CSFB SR%,100.3597,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10919,LCAIN10919-3,3,CSFB KPI,CSFB SR%,100.4219,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10919,LCAIN10919-2,2,CSFB KPI,CSFB SR%,100.8475,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12864,LCAIN12864-5,5,CSFB KPI,CSFB SR%,100.1416,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12864,LCAIN12864-1,1,CSFB KPI,CSFB SR%,100.9615,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12861,LCAIN12861-2,2,CSFB KPI,CSFB SR%,101.0204,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN11677,LCAIN11677-3,3,CSFB KPI,CSFB SR%,100.2105,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN11677,LCAIN11677-1,1,CSFB KPI,CSFB SR%,100.6154,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN11975,LCAIN11975-5,5,CSFB KPI,CSFB SR%,103.2,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN11975,LCAIN11975-2,2,CSFB KPI,CSFB SR%,100.3759,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN11827,LCAIN11827-2,2,CSFB KPI,CSFB SR%,101.1834,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12522,LCAIN12522-6,6,CSFB KPI,CSFB SR%,100.2833,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12522,LCAIN12522-5,5,CSFB KPI,CSFB SR%,100.5291,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10498,LCAIN10498-7,7,CSFB KPI,CSFB SR%,100.6211,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10116,LCAIN10116-5,5,CSFB KPI,CSFB SR%,100.6329,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10116,LCAIN10116-3,3,CSFB KPI,CSFB SR%,100.5405,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10116,LCAIN10116-2,2,CSFB KPI,CSFB SR%,102.6316,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12585,LCAIN12585-5,5,CSFB KPI,CSFB SR%,100.5976,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12585,LCAIN12585-1,1,CSFB KPI,CSFB SR%,100.6494,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN11493,LCAIN11493-1,1,CSFB KPI,CSFB SR%,100.6024,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10985,LCAIN10985-1,1,CSFB KPI,CSFB SR%,100.5,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10737,LCAIN10737-3,3,CSFB KPI,CSFB SR%,101.5625,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10737,LCAIN10737-1,1,CSFB KPI,CSFB SR%,101.1236,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12691,LCAIN12691-6,6,CSFB KPI,CSFB SR%,100.6944,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12691,LCAIN12691-3,3,CSFB KPI,CSFB SR%,102.6316,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12916,LCAIN12916-3,3,CSFB KPI,CSFB SR%,101.1628,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12916,LCAIN12916-2,2,CSFB KPI,CSFB SR%,100.7194,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12841,LCAIN12841-6,6,CSFB KPI,CSFB SR%,101.0178,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12841,LCAIN12841-2,2,CSFB KPI,CSFB SR%,100.7143,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12837,LCAIN12837-5,5,CSFB KPI,CSFB SR%,100.1637,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12837,LCAIN12837-1,1,CSFB KPI,CSFB SR%,100.8264,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN13987,LCAIN13987-3,3,CSFB KPI,CSFB SR%,101.4388,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN13987,LCAIN13987-2,2,CSFB KPI,CSFB SR%,102.1053,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10591,LCAIN10591-2,2,CSFB KPI,CSFB SR%,100.3876,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10591,LCAIN10591-1,1,CSFB KPI,CSFB SR%,102.3077,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10800,LCAIN10800-3,3,CSFB KPI,CSFB SR%,101.4831,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10800,LCAIN10800-2,2,CSFB KPI,CSFB SR%,102.3256,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10800,LCAIN10800-1,1,CSFB KPI,CSFB SR%,101.8868,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12247,LCAIN12247-2,2,CSFB KPI,CSFB SR%,100.4988,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12247,LCAIN12247-1,1,CSFB KPI,CSFB SR%,100.7092,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10859,LCAIN10859-5,5,CSFB KPI,CSFB SR%,100.2367,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10859,LCAIN10859-3,3,CSFB KPI,CSFB SR%,105.0847,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10859,LCAIN10859-1,1,CSFB KPI,CSFB SR%,102.3529,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10859,LCAIN10859-4,4,CSFB KPI,CSFB SR%,101.1765,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12868,LCAIN12868-3,3,CSFB KPI,CSFB SR%,100.4717,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12868,LCAIN12868-2,2,CSFB KPI,CSFB SR%,100.4762,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10693,LCAIN10693-7,7,CSFB KPI,CSFB SR%,100.2762,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10693,LCAIN10693-5,5,CSFB KPI,CSFB SR%,100.3135,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10693,LCAIN10693-1,1,CSFB KPI,CSFB SR%,100.7194,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12838,LCAIN12838-7,7,CSFB KPI,CSFB SR%,100.4132,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12838,LCAIN12838-6,6,CSFB KPI,CSFB SR%,100.3968,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12838,LCAIN12838-5,5,CSFB KPI,CSFB SR%,100.2732,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10806,LCAIN10806-7,7,CSFB KPI,CSFB SR%,100.2933,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10806,LCAIN10806-5,5,CSFB KPI,CSFB SR%,100.1982,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12584,LCAIN12584-2,2,CSFB KPI,CSFB SR%,101.3158,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10581,LCAIN10581-5,5,CSFB KPI,CSFB SR%,100.4464,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10987,LCAIN10987-3,3,CSFB KPI,CSFB SR%,102.3392,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10987,LCAIN10987-1,1,CSFB KPI,CSFB SR%,102.1277,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12694,LCAIN12694-1,1,CSFB KPI,CSFB SR%,105.0,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12587,LCAIN12587-1,1,CSFB KPI,CSFB SR%,100.6309,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10368,LCAIN10368-7,7,CSFB KPI,CSFB SR%,100.3788,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10368,LCAIN10368-3,3,CSFB KPI,CSFB SR%,101.4925,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10368,LCAIN10368-2,2,CSFB KPI,CSFB SR%,105.1282,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN17818,LCAIN17818-7,7,CSFB KPI,CSFB SR%,100.2475,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN17818,LCAIN17818-5,5,CSFB KPI,CSFB SR%,100.1965,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN17818,LCAIN17818-1,1,CSFB KPI,CSFB SR%,103.0769,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10754,LCAIN10754-7,7,CSFB KPI,CSFB SR%,100.5848,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10974,LCAIN10974-2,2,CSFB KPI,CSFB SR%,100.7673,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10974,LCAIN10974-1,1,CSFB KPI,CSFB SR%,100.8547,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12251,LCAIN12251-3,3,CSFB KPI,CSFB SR%,102.9412,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10457,LCAIN10457-2,2,CSFB KPI,CSFB SR%,100.1603,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10975,LCAIN10975-6,6,CSFB KPI,CSFB SR%,100.0957,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10975,LCAIN10975-3,3,CSFB KPI,CSFB SR%,101.3072,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10975,LCAIN10975-2,2,CSFB KPI,CSFB SR%,100.7273,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10975,LCAIN10975-1,1,CSFB KPI,CSFB SR%,101.8868,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12583,LCAIN12583-7,7,CSFB KPI,CSFB SR%,100.4695,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12583,LCAIN12583-1,1,CSFB KPI,CSFB SR%,100.5319,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12250,LCAIN12250-3,3,CSFB KPI,CSFB SR%,101.3333,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12250,LCAIN12250-1,1,CSFB KPI,CSFB SR%,102.459,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10593,LCAIN10593-3,3,CSFB KPI,CSFB SR%,103.125,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10593,LCAIN10593-1,1,CSFB KPI,CSFB SR%,101.1236,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12920,LCAIN12920-2,2,CSFB KPI,CSFB SR%,101.25,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12920,LCAIN12920-1,1,CSFB KPI,CSFB SR%,102.8986,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12897,LCAIN12897-6,6,CSFB KPI,CSFB SR%,100.7576,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12897,LCAIN12897-3,3,CSFB KPI,CSFB SR%,102.9412,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12897,LCAIN12897-2,2,CSFB KPI,CSFB SR%,107.6923,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12839,LCAIN12839-6,6,CSFB KPI,CSFB SR%,100.7194,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12839,LCAIN12839-2,2,CSFB KPI,CSFB SR%,125.0,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12899,LCAIN12899-7,7,CSFB KPI,CSFB SR%,100.2604,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12899,LCAIN12899-2,2,CSFB KPI,CSFB SR%,101.087,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12896,LCAIN12896-7,7,CSFB KPI,CSFB SR%,100.5525,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN11826,LCAIN11826-7,7,CSFB KPI,CSFB SR%,100.2584,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN11826,LCAIN11826-1,1,CSFB KPI,CSFB SR%,102.2472,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN13986,LCAIN13986-7,7,CSFB KPI,CSFB SR%,100.3745,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN13986,LCAIN13986-6,6,CSFB KPI,CSFB SR%,100.1835,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN13986,LCAIN13986-1,1,CSFB KPI,CSFB SR%,100.1942,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN13988,LCAIN13988-5,5,CSFB KPI,CSFB SR%,101.0989,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12000,LCAIN12000-3,3,CSFB KPI,CSFB SR%,101.0638,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10458,LCAIN10458-6,6,CSFB KPI,CSFB SR%,100.2825,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10458,LCAIN10458-5,5,CSFB KPI,CSFB SR%,100.0475,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10458,LCAIN10458-3,3,CSFB KPI,CSFB SR%,100.6452,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10827,LCAIN10827-7,7,CSFB KPI,CSFB SR%,100.1245,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10827,LCAIN10827-6,6,CSFB KPI,CSFB SR%,100.1098,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10827,LCAIN10827-5,5,CSFB KPI,CSFB SR%,100.1817,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10594,LCAIN10594-7,7,CSFB KPI,CSFB SR%,100.4808,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10594,LCAIN10594-3,3,CSFB KPI,CSFB SR%,103.5088,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10594,LCAIN10594-1,1,CSFB KPI,CSFB SR%,105.8824,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12692,LCAIN12692-7,7,CSFB KPI,CSFB SR%,101.3889,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12692,LCAIN12692-6,6,CSFB KPI,CSFB SR%,100.3155,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12692,LCAIN12692-3,3,CSFB KPI,CSFB SR%,101.9231,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12692,LCAIN12692-2,2,CSFB KPI,CSFB SR%,102.0134,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10970,LCAIN10970-3,3,CSFB KPI,CSFB SR%,105.0,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10022_Tagmoa1,LCAIN10022-3,3,CSFB KPI,CSFB SR%,103.7037,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10022_Tagmoa1,LCAIN10022-2,2,CSFB KPI,CSFB SR%,101.8182,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN10022_Tagmoa1,LCAIN10022-1,1,CSFB KPI,CSFB SR%,102.0305,percentage above 100,,,,
2026-05-10 00:00:00,Invalid counter value,LCAIN12245,LCAIN12245-3,3,CSFB KPI,CSFB SR%,100.8734,percentage above 100,,,,
